,,,-4.34400E-3,292.00003E-3,,,,,-4.34400E-3,-168.00001E-3,
,,,-4.34000E-3,292.00003E-3,,,,,-4.34000E-3,-176.00001E-3,
,,,-4.33600E-3,292.00003E-3,,,,,-4.33600E-3,-176.00001E-3,
,,,-4.33200E-3,292.00003E-3,,,,,-4.33200E-3,-176.00001E-3,
,,,-4.32800E-3,292.00003E-3,,,,,-4.32800E-3,-176.00001E-3,
,,,-4.32400E-3,296.00000E-3,,,,,-4.32400E-3,-176.00001E-3,
,,,-4.32000E-3,296.00000E-3,,,,,-4.32000E-3,-176.00001E-3,
,,,-4.31600E-3,296.00000E-3,,,,,-4.31600E-3,-184.00002E-3,
,,,-4.31200E-3,296.00000E-3,,,,,-4.31200E-3,-184.00002E-3,
,,,-4.30800E-3,296.00000E-3,,,,,-4.30800E-3,-184.00002E-3,
,,,-4.30400E-3,296.00000E-3,,,,,-4.30400E-3,-184.00002E-3,
,,,-4.30000E-3,296.00000E-3,,,,,-4.30000E-3,-184.00002E-3,
,,,-4.29600E-3,296.00000E-3,,,,,-4.29600E-3,-184.00002E-3,
,,,-4.29200E-3,296.00000E-3,,,,,-4.29200E-3,-192.00000E-3,
,,,-4.28800E-3,300.00001E-3,,,,,-4.28800E-3,-192.00000E-3,
,,,-4.28400E-3,300.00001E-3,,,,,-4.28400E-3,-192.00000E-3,
,,,-4.28000E-3,300.00001E-3,,,,,-4.28000E-3,-192.00000E-3,
,,,-4.27600E-3,300.00001E-3,,,,,-4.27600E-3,-192.00000E-3,
,,,-4.27200E-3,300.00001E-3,,,,,-4.27200E-3,-200.00000E-3,
,,,-4.26800E-3,300.00001E-3,,,,,-4.26800E-3,-200.00000E-3,
,,,-4.26400E-3,300.00001E-3,,,,,-4.26400E-3,-200.00000E-3,
,,,-4.26000E-3,300.00001E-3,,,,,-4.26000E-3,-200.00000E-3,
,,,-4.25600E-3,300.00001E-3,,,,,-4.25600E-3,-200.00000E-3,
,,,-4.25200E-3,300.00001E-3,,,,,-4.25200E-3,-200.00000E-3,
,,,-4.24800E-3,304.00002E-3,,,,,-4.24800E-3,-208.00000E-3,
,,,-4.24400E-3,304.00002E-3,,,,,-4.24400E-3,-208.00000E-3,
,,,-4.24000E-3,304.00002E-3,,,,,-4.24000E-3,-208.00000E-3,
,,,-4.23600E-3,304.00002E-3,,,,,-4.23600E-3,-208.00000E-3,
,,,-4.23200E-3,304.00002E-3,,,,,-4.23200E-3,-216.00001E-3,
,,,-4.22800E-3,304.00002E-3,,,,,-4.22800E-3,-216.00001E-3,
,,,-4.22400E-3,304.00002E-3,,,,,-4.22400E-3,-216.00001E-3,
,,,-4.22000E-3,304.00002E-3,,,,,-4.22000E-3,-216.00001E-3,
,,,-4.21600E-3,308.00003E-3,,,,,-4.21600E-3,-216.00001E-3,
,,,-4.21200E-3,308.00003E-3,,,,,-4.21200E-3,-216.00001E-3,
,,,-4.20800E-3,308.00003E-3,,,,,-4.20800E-3,-224.00001E-3,
,,,-4.20400E-3,308.00003E-3,,,,,-4.20400E-3,-224.00001E-3,
,,,-4.20000E-3,308.00003E-3,,,,,-4.20000E-3,-224.00001E-3,
,,,-4.19600E-3,308.00003E-3,,,,,-4.19600E-3,-224.00001E-3,
,,,-4.19200E-3,308.00003E-3,,,,,-4.19200E-3,-232.00001E-3,
,,,-4.18800E-3,308.00003E-3,,,,,-4.18800E-3,-232.00001E-3,
,,,-4.18400E-3,308.00003E-3,,,,,-4.18400E-3,-232.00001E-3,
,,,-4.18000E-3,308.00003E-3,,,,,-4.18000E-3,-232.00001E-3,
,,,-4.17600E-3,312.00001E-3,,,,,-4.17600E-3,-240.00001E-3,
,,,-4.17200E-3,312.00001E-3,,,,,-4.17200E-3,-240.00001E-3,
,,,-4.16800E-3,312.00001E-3,,,,,-4.16800E-3,-240.00001E-3,
,,,-4.16400E-3,312.00001E-3,,,,,-4.16400E-3,-240.00001E-3,
,,,-4.16000E-3,312.00001E-3,,,,,-4.16000E-3,-240.00001E-3,
,,,-4.15600E-3,312.00001E-3,,,,,-4.15600E-3,-248.00001E-3,
,,,-4.15200E-3,312.00001E-3,,,,,-4.15200E-3,-248.00001E-3,
,,,-4.14800E-3,312.00001E-3,,,,,-4.14800E-3,-248.00001E-3,
,,,-4.14400E-3,312.00001E-3,,,,,-4.14400E-3,-248.00001E-3,
,,,-4.14000E-3,312.00001E-3,,,,,-4.14000E-3,-256.00001E-3,
,,,-4.13600E-3,312.00001E-3,,,,,-4.13600E-3,-256.00001E-3,
,,,-4.13200E-3,316.00001E-3,,,,,-4.13200E-3,-256.00001E-3,
,,,-4.12800E-3,316.00001E-3,,,,,-4.12800E-3,-256.00001E-3,
,,,-4.12400E-3,316.00001E-3,,,,,-4.12400E-3,-264.00000E-3,
,,,-4.12000E-3,316.00001E-3,,,,,-4.12000E-3,-264.00000E-3,
,,,-4.11600E-3,316.00001E-3,,,,,-4.11600E-3,-264.00000E-3,
,,,-4.11200E-3,316.00001E-3,,,,,-4.11200E-3,-264.00000E-3,
,,,-4.10800E-3,316.00001E-3,,,,,-4.10800E-3,-264.00000E-3,
,,,-4.10400E-3,316.00001E-3,,,,,-4.10400E-3,-272.00001E-3,
,,,-4.10000E-3,316.00001E-3,,,,,-4.10000E-3,-272.00001E-3,
,,,-4.09600E-3,316.00001E-3,,,,,-4.09600E-3,-272.00001E-3,
,,,-4.09200E-3,320.00002E-3,,,,,-4.09200E-3,-272.00001E-3,
,,,-4.08800E-3,320.00002E-3,,,,,-4.08800E-3,-280.00000E-3,
,,,-4.08400E-3,320.00002E-3,,,,,-4.08400E-3,-280.00000E-3,
,,,-4.08000E-3,320.00002E-3,,,,,-4.08000E-3,-280.00000E-3,
,,,-4.07600E-3,320.00002E-3,,,,,-4.07600E-3,-280.00000E-3,
,,,-4.07200E-3,320.00002E-3,,,,,-4.07200E-3,-288.00002E-3,
,,,-4.06800E-3,320.00002E-3,,,,,-4.06800E-3,-288.00002E-3,
,,,-4.06400E-3,320.00002E-3,,,,,-4.06400E-3,-288.00002E-3,
,,,-4.06000E-3,320.00002E-3,,,,,-4.06000E-3,-288.00002E-3,
,,,-4.05600E-3,320.00002E-3,,,,,-4.05600E-3,-296.00000E-3,
,,,-4.05200E-3,324.00000E-3,,,,,-4.05200E-3,-296.00000E-3,
,,,-4.04800E-3,324.00000E-3,,,,,-4.04800E-3,-296.00000E-3,
,,,-4.04400E-3,324.00000E-3,,,,,-4.04400E-3,-296.00000E-3,
,,,-4.04000E-3,324.00000E-3,,,,,-4.04000E-3,-304.00002E-3,
,,,-4.03600E-3,324.00000E-3,,,,,-4.03600E-3,-304.00002E-3,
,,,-4.03200E-3,324.00000E-3,,,,,-4.03200E-3,-304.00002E-3,
,,,-4.02800E-3,324.00000E-3,,,,,-4.02800E-3,-312.00001E-3,
,,,-4.02400E-3,324.00000E-3,,,,,-4.02400E-3,-312.00001E-3,
,,,-4.02000E-3,324.00000E-3,,,,,-4.02000E-3,-312.00001E-3,
,,,-4.01600E-3,324.00000E-3,,,,,-4.01600E-3,-312.00001E-3,
,,,-4.01200E-3,324.00000E-3,,,,,-4.01200E-3,-320.00002E-3,
,,,-4.00800E-3,328.00001E-3,,,,,-4.00800E-3,-320.00002E-3,
,,,-4.00400E-3,328.00001E-3,,,,,-4.00400E-3,-320.00002E-3,
,,,-4.00000E-3,328.00001E-3,,,,,-4.00000E-3,-320.00002E-3,
,,,-3.99600E-3,328.00001E-3,,,,,-3.99600E-3,-328.00001E-3,
,,,-3.99200E-3,328.00001E-3,,,,,-3.99200E-3,-328.00001E-3,
,,,-3.98800E-3,328.00001E-3,,,,,-3.98800E-3,-328.00001E-3,
,,,-3.98400E-3,328.00001E-3,,,,,-3.98400E-3,-336.00003E-3,
,,,-3.98000E-3,328.00001E-3,,,,,-3.98000E-3,-336.00003E-3,
,,,-3.97600E-3,328.00001E-3,,,,,-3.97600E-3,-336.00003E-3,
,,,-3.97200E-3,328.00001E-3,,,,,-3.97200E-3,-336.00003E-3,
,,,-3.96800E-3,328.00001E-3,,,,,-3.96800E-3,-344.00001E-3,
,,,-3.96400E-3,328.00001E-3,,,,,-3.96400E-3,-344.00001E-3,
,,,-3.96000E-3,332.00002E-3,,,,,-3.96000E-3,-344.00001E-3,
,,,-3.95600E-3,332.00002E-3,,,,,-3.95600E-3,-352.00003E-3,
,,,-3.95200E-3,332.00002E-3,,,,,-3.95200E-3,-352.00003E-3,
,,,-3.94800E-3,332.00002E-3,,,,,-3.94800E-3,-352.00003E-3,
,,,-3.94400E-3,332.00002E-3,,,,,-3.94400E-3,-352.00003E-3,
,,,-3.94000E-3,332.00002E-3,,,,,-3.94000E-3,-360.00001E-3,
,,,-3.93600E-3,332.00002E-3,,,,,-3.93600E-3,-360.00001E-3,
,,,-3.93200E-3,332.00002E-3,,,,,-3.93200E-3,-360.00001E-3,
,,,-3.92800E-3,332.00002E-3,,,,,-3.92800E-3,-368.00003E-3,
,,,-3.92400E-3,332.00002E-3,,,,,-3.92400E-3,-368.00003E-3,
,,,-3.92000E-3,332.00002E-3,,,,,-3.92000E-3,-368.00003E-3,
,,,-3.91600E-3,332.00002E-3,,,,,-3.91600E-3,-376.00002E-3,
,,,-3.91200E-3,332.00002E-3,,,,,-3.91200E-3,-376.00002E-3,
,,,-3.90800E-3,332.00002E-3,,,,,-3.90800E-3,-376.00002E-3,
,,,-3.90400E-3,336.00003E-3,,,,,-3.90400E-3,-376.00002E-3,
,,,-3.90000E-3,336.00003E-3,,,,,-3.90000E-3,-384.00000E-3,
,,,-3.89600E-3,336.00003E-3,,,,,-3.89600E-3,-384.00000E-3,
,,,-3.89200E-3,336.00003E-3,,,,,-3.89200E-3,-384.00000E-3,
,,,-3.88800E-3,336.00003E-3,,,,,-3.88800E-3,-384.00000E-3,
,,,-3.88400E-3,336.00003E-3,,,,,-3.88400E-3,-392.00002E-3,
,,,-3.88000E-3,336.00003E-3,,,,,-3.88000E-3,-392.00002E-3,
,,,-3.87600E-3,336.00003E-3,,,,,-3.87600E-3,-392.00002E-3,
,,,-3.87200E-3,336.00003E-3,,,,,-3.87200E-3,-400.00001E-3,
,,,-3.86800E-3,336.00003E-3,,,,,-3.86800E-3,-400.00001E-3,
,,,-3.86400E-3,336.00003E-3,,,,,-3.86400E-3,-400.00001E-3,
,,,-3.86000E-3,336.00003E-3,,,,,-3.86000E-3,-400.00001E-3,
,,,-3.85600E-3,336.00003E-3,,,,,-3.85600E-3,-408.000022E-3,
,,,-3.85200E-3,340.00000E-3,,,,,-3.85200E-3,-408.000022E-3,
,,,-3.84800E-3,340.00000E-3,,,,,-3.84800E-3,-408.000022E-3,
,,,-3.84400E-3,340.00000E-3,,,,,-3.84400E-3,-408.000022E-3,
,,,-3.84000E-3,340.00000E-3,,,,,-3.84000E-3,-416.000009E-3,
,,,-3.83600E-3,340.00000E-3,,,,,-3.83600E-3,-416.000009E-3,
,,,-3.83200E-3,340.00000E-3,,,,,-3.83200E-3,-416.000009E-3,
,,,-3.82800E-3,340.00000E-3,,,,,-3.82800E-3,-424.000025E-3,
,,,-3.82400E-3,340.00000E-3,,,,,-3.82400E-3,-424.000025E-3,
,,,-3.82000E-3,340.00000E-3,,,,,-3.82000E-3,-424.000025E-3,
,,,-3.81600E-3,340.00000E-3,,,,,-3.81600E-3,-424.000025E-3,
,,,-3.81200E-3,340.00000E-3,,,,,-3.81200E-3,-432.000011E-3,
,,,-3.80800E-3,340.00000E-3,,,,,-3.80800E-3,-432.000011E-3,
,,,-3.80400E-3,340.00000E-3,,,,,-3.80400E-3,-432.000011E-3,
,,,-3.80000E-3,340.00000E-3,,,,,-3.80000E-3,-432.000011E-3,
,,,-3.79600E-3,340.00000E-3,,,,,-3.79600E-3,-440.000027E-3,
,,,-3.79200E-3,340.00000E-3,,,,,-3.79200E-3,-440.000027E-3,
,,,-3.78800E-3,344.00001E-3,,,,,-3.78800E-3,-440.000027E-3,
,,,-3.78400E-3,344.00001E-3,,,,,-3.78400E-3,-440.000027E-3,
,,,-3.78000E-3,344.00001E-3,,,,,-3.78000E-3,-448.000014E-3,
,,,-3.77600E-3,344.00001E-3,,,,,-3.77600E-3,-448.000014E-3,
,,,-3.77200E-3,344.00001E-3,,,,,-3.77200E-3,-448.000014E-3,
,,,-3.76800E-3,344.00001E-3,,,,,-3.76800E-3,-448.000014E-3,
,,,-3.76400E-3,344.00001E-3,,,,,-3.76400E-3,-456.000030E-3,
,,,-3.76000E-3,344.00001E-3,,,,,-3.76000E-3,-456.000030E-3,
,,,-3.75600E-3,344.00001E-3,,,,,-3.75600E-3,-456.000030E-3,
,,,-3.75200E-3,344.00001E-3,,,,,-3.75200E-3,-456.000030E-3,
,,,-3.74800E-3,344.00001E-3,,,,,-3.74800E-3,-464.000016E-3,
,,,-3.74400E-3,344.00001E-3,,,,,-3.74400E-3,-464.000016E-3,
,,,-3.74000E-3,344.00001E-3,,,,,-3.74000E-3,-464.000016E-3,
,,,-3.73600E-3,344.00001E-3,,,,,-3.73600E-3,-464.000016E-3,
,,,-3.73200E-3,344.00001E-3,,,,,-3.73200E-3,-472.000033E-3,
